bitmask,channel_names_active,ownership_pct,mean_alpha,solve_time
1931,SS+Bequests+Pessimism+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,59.6
1932,Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7843,0.087843,113.9
1933,SS+Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),4.0408,0.030302,368.1
1934,Bequests+Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7843,0.087843,112.9
1935,SS+Bequests+Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),4.1462,0.031297,349.3
1936,Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),42.0942,0.277793,17.1
1937,SS+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),7.4491,0.007094,64.7
1938,Bequests+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),41.8833,0.275524,15.2
1939,SS+Bequests+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),5.8679,0.005049,66.5
1940,Medical+R-S+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7843,0.087843,124.3
1941,SS+Medical+R-S+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),7.7301,0.043746,369.6
1942,Bequests+Medical+R-S+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7843,0.087843,112.4
1943,SS+Bequests+Medical+R-S+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.5383,0.043472,348.8
1944,Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),22.8742,0.144361,16.0
1945,SS+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,66.1
1946,Bequests+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),21.9606,0.135647,15.7
1947,SS+Bequests+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,60.4
1948,Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7843,0.087843,120.3
1949,SS+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.8110,0.020970,364.1
1950,Bequests+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7843,0.087843,116.7
1951,SS+Bequests+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.8110,0.020970,343.8
1952,State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),50.8082,0.329259,16.1
1953,SS+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),28.8124,0.150450,67.4
1954,Bequests+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),50.7379,0.326247,14.7
1955,SS+Bequests+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),28.5664,0.141402,62.5
1956,Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087140,121.3
1957,SS+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),18.9389,0.093342,355.1
1958,Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087140,114.5
1959,SS+Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),21.8201,0.092846,337.4
1960,Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),31.4828,0.219824,15.8
1961,SS+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,68.4
1962,Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),30.3233,0.212129,14.6
1963,SS+Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,59.8
1964,Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087140,115.7
1965,SS+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),4.1462,0.032417,350.6
1966,Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087140,111.6
1967,SS+Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),4.0408,0.032351,333.0
1968,Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),39.5292,0.266012,15.5
1969,SS+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),1.1947,0.000618,67.0
1970,Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),39.1075,0.263535,15.1
1971,SS+Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.6325,0.000207,63.4
1972,Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087013,117.2
1973,SS+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),6.1138,0.044325,353.1
1974,Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087013,110.0
1975,SS+Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),6.5004,0.044318,333.6
1976,Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),20.1687,0.122537,15.8
1977,SS+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,64.0
1978,Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),18.3767,0.108774,15.4
1979,SS+Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,61.2
1980,Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087013,113.3
1981,SS+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.8461,0.021915,347.2
1982,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.7140,0.087013,110.3
1983,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.8461,0.021908,328.0
1984,Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),17.4631,0.156086,16.7
1985,SS+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,64.1
1986,Bequests+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),17.1469,0.153264,15.1
1987,SS+Bequests+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,61.0
1988,Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,115.0
1989,SS+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,340.7
1990,Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,106.1
1991,SS+Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,324.1
1992,Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,16.1
1993,SS+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,62.4
1994,Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,16.0
1995,SS+Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,62.7
1996,Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,112.4
1997,SS+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,338.2
1998,Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,108.5
1999,SS+Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,320.3
2000,Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),9.4519,0.083032,16.8
2001,SS+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,62.7
2002,Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.9951,0.076831,16.8
2003,SS+Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,60.1
2004,Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,114.0
2005,SS+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,335.5
2006,Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,106.1
2007,SS+Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,322.1
2008,Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,16.7
2009,SS+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,60.2
2010,Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,15.6
2011,SS+Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,61.2
2012,Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,110.1
2013,SS+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,340.9
2014,Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,99.4
2015,SS+Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,319.9
2016,State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),15.4603,0.139280,15.4
2017,SS+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,60.8
2018,Bequests+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),15.1441,0.135977,16.1
2019,SS+Bequests+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,60.8
2020,Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,109.5
2021,SS+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,332.9
2022,Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,100.6
2023,SS+Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,314.0
2024,Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,15.9
2025,SS+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,63.9
2026,Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,15.7
2027,SS+Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,60.0
2028,Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,101.9
2029,SS+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,331.0
2030,Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,98.1
2031,SS+Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,309.4
2032,Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),5.0246,0.043795,16.6
2033,SS+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,56.7
2034,Bequests+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),4.0056,0.035242,15.4
2035,SS+Bequests+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,59.1
2036,Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,107.4
2037,SS+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,328.9
2038,Bequests+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,99.7
2039,SS+Bequests+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,306.5
2040,Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,15.5
2041,SS+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,57.0
2042,Bequests+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,14.9
2043,SS+Bequests+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,59.1
2044,Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,102.3
2045,SS+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,326.7
2046,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,93.5
